397.00	6.0000	1.7668	0.56601	3709.5	5394.1	40.646	10.388	14.556	1558.4	-0.44429	10.942
398.50	6.0000	1.7603	0.56810	3725.1	5416.0	40.701	10.389	14.556	1561.2	-0.44555	10.969
400.00	6.0000	1.7538	0.57019	3740.8	5437.8	40.756	10.390	14.556	1563.9	-0.44680	10.996
401.50	6.0000	1.7474	0.57228	3756.4	5459.6	40.810	10.391	14.556	1566.7	-0.44804	11.024
403.00	6.0000	1.7410	0.57437	3772.0	5481.5	40.865	10.391	14.556	1569.4	-0.44927	11.051
404.50	6.0000	1.7347	0.57646	3787.6	5503.3	40.919	10.392	14.557	1572.2	-0.45049	11.078
406.00	6.0000	1.7285	0.57854	3803.2	5525.1	40.973	10.393	14.557	1574.9	-0.45169	11.106
407.50	6.0000	1.7223	0.58063	3818.8	5547.0	41.026	10.393	14.557	1577.6	-0.45289	11.133
409.00	6.0000	1.7161	0.58272	3834.5	5568.8	41.080	10.394	14.557	1580.4	-0.45408	11.160
410.50	6.0000	1.7100	0.58481	3850.1	5590.6	41.133	10.395	14.557	1583.1	-0.45526	11.187
412.00	6.0000	1.7039	0.58690	3865.7	5612.5	41.186	10.395	14.557	1585.8	-0.45643	11.214
413.50	6.0000	1.6978	0.58899	3881.3	5634.3	41.239	10.396	14.557	1588.5	-0.45759	11.241
415.00	6.0000	1.6918	0.59107	3897.0	5656.1	41.292	10.396	14.557	1591.2	-0.45874	11.268
416.50	6.0000	1.6859	0.59316	3912.6	5678.0	41.344	10.397	14.557	1593.9	-0.45989	11.295
418.00	6.0000	1.6800	0.59525	3928.2	5699.8	41.397	10.398	14.557	1596.6	-0.46102	11.322
419.50	6.0000	1.6741	0.59734	3943.8	5721.7	41.449	10.398	14.558	1599.3	-0.46214	11.349
421.00	6.0000	1.6683	0.59942	3959.4	5743.5	41.501	10.399	14.558	1602.0	-0.46325	11.376
422.50	6.0000	1.6625	0.60151	3975.1	5765.3	41.552	10.399	14.558	1604.7	-0.46436	11.403
424.00	6.0000	1.6567	0.60360	3990.7	5787.2	41.604	10.400	14.558	1607.3	-0.46545	11.430
425.50	6.0000	1.6510	0.60568	4006.3	5809.0	41.655	10.400	14.558	1610.0	-0.46654	11.457
427.00	6.0000	1.6454	0.60777	4021.9	5830.8	41.707	10.401	14.558	1612.7	-0.46762	11.484
428.50	6.0000	1.6397	0.60986	4037.6	5852.7	41.758	10.401	14.558	1615.4	-0.46869	11.511
430.00	6.0000	1.6341	0.61194	4053.2	5874.5	41.809	10.401	14.558	1618.0	-0.46975	11.537
431.50	6.0000	1.6286	0.61403	4068.8	5896.3	41.859	10.402	14.558	1620.7	-0.47080	11.564
433.00	6.0000	1.6231	0.61612	4084.4	5918.2	41.910	10.402	14.558	1623.3	-0.47185	11.591
434.50	6.0000	1.6176	0.61820	4100.1	5940.0	41.960	10.403	14.558	1626.0	-0.47288	11.617
436.00	6.0000	1.6121	0.62029	4115.7	5961.9	42.010	10.403	14.558	1628.6	-0.47391	11.644
437.50	6.0000	1.6067	0.62238	4131.3	5983.7	42.060	10.403	14.558	1631.3	-0.47493	11.671
439.00	6.0000	1.6014	0.62446	4147.0	6005.5	42.110	10.404	14.558	1633.9	-0.47594	11.697
440.50	6.0000	1.5960	0.62655	4162.6	6027.4	42.160	10.404	14.558	1636.5	-0.47694	11.724
442.00	6.0000	1.5908	0.62863	4178.2	6049.2	42.209	10.405	14.558	1639.1	-0.47793	11.750
443.50	6.0000	1.5855	0.63072	4193.8	6071.0	42.259	10.405	14.557	1641.8	-0.47892	11.777
445.00	6.0000	1.5803	0.63281	4209.5	6092.9	42.308	10.405	14.557	1644.4	-0.47990	11.803
446.50	6.0000	1.5751	0.63489	4225.1	6114.7	42.357	10.406	14.557	1647.0	-0.48087	11.830
448.00	6.0000	1.5699	0.63698	4240.7	6136.5	42.406	10.406	14.557	1649.6	-0.48183	11.856
449.50	6.0000	1.5648	0.63906	4256.4	6158.4	42.454	10.406	14.557	1652.2	-0.48279	11.882
451.00	6.0000	1.5597	0.64115	4272.0	6180.2	42.503	10.407	14.557	1654.8	-0.48373	11.909
452.50	6.0000	1.5546	0.64323	4287.6	6202.1	42.551	10.407	14.557	1657.4	-0.48467	11.935
454.00	6.0000	1.5496	0.64532	4303.2	6223.9	42.599	10.407	14.557	1660.0	-0.48561	11.961
455.50	6.0000	1.5446	0.64740	4318.9	6245.7	42.647	10.408	14.557	1662.6	-0.48653	11.988
457.00	6.0000	1.5397	0.64949	4334.5	6267.6	42.695	10.408	14.557	1665.2	-0.48745	12.014
458.50	6.0000	1.5348	0.65157	4350.1	6289.4	42.743	10.408	14.557	1667.8	-0.48836	12.040
460.00	6.0000	1.5299	0.65366	4365.8	6311.2	42.790	10.409	14.557	1670.4	-0.48926	12.066
461.50	6.0000	1.5250	0.65574	4381.4	6333.1	42.838	10.409	14.557	1672.9	-0.49016	12.093
463.00	6.0000	1.5202	0.65783	4397.0	6354.9	42.885	10.409	14.557	1675.5	-0.49105	12.119
464.50	6.0000	1.5154	0.65991	4412.7	6376.7	42.932	10.409	14.557	1678.1	-0.49193	12.145
466.00	6.0000	1.5106	0.66199	4428.3	6398.6	42.979	10.410	14.557	1680.6	-0.49281	12.171
467.50	6.0000	1.5058	0.66408	4443.9	6420.4	43.026	10.410	14.557	1683.2	-0.49368	12.197
